  phase   passband   delta    dm15       mag  
  -15.0       desr   -0.28   +0.90   -17.310  
  -14.0       desr   -0.28   +0.90   -17.661  
  -13.0       desr   -0.28   +0.90   -18.015  
  -12.0       desr   -0.28   +0.90   -18.330  
  -11.0       desr   -0.28   +0.90   -18.578  
  -10.0       desr   -0.28   +0.90   -18.804  
   -9.0       desr   -0.28   +0.90   -19.020  
   -8.0       desr   -0.28   +0.90   -19.214  
   -7.0       desr   -0.28   +0.90   -19.346  
   -6.0       desr   -0.28   +0.90   -19.479  
   -5.0       desr   -0.28   +0.90   -19.589  
   -4.0       desr   -0.28   +0.90   -19.669  
   -3.0       desr   -0.28   +0.90   -19.705  
   -2.0       desr   -0.28   +0.90   -19.735  
   -1.0       desr   -0.28   +0.90   -19.751  
    0.0       desr   -0.28   +0.90   -19.766  
    1.0       desr   -0.28   +0.90   -19.765  
    2.0       desr   -0.28   +0.90   -19.752  
    3.0       desr   -0.28   +0.90   -19.725  
    4.0       desr   -0.28   +0.90   -19.701  
    5.0       desr   -0.28   +0.90   -19.671  
    6.0       desr   -0.28   +0.90   -19.637  
    7.0       desr   -0.28   +0.90   -19.591  
    8.0       desr   -0.28   +0.90   -19.542  
    9.0       desr   -0.28   +0.90   -19.482  
   10.0       desr   -0.28   +0.90   -19.406  
   11.0       desr   -0.28   +0.90   -19.326  
   12.0       desr   -0.28   +0.90   -19.265  
   13.0       desr   -0.28   +0.90   -19.221  
   14.0       desr   -0.28   +0.90   -19.178  
   15.0       desr   -0.28   +0.90   -19.118  
   16.0       desr   -0.28   +0.90   -19.048  
   17.0       desr   -0.28   +0.90   -18.968  
   18.0       desr   -0.28   +0.90   -18.884  
   19.0       desr   -0.28   +0.90   -18.799  
   20.0       desr   -0.28   +0.90   -18.712  
   21.0       desr   -0.28   +0.90   -18.627  
   22.0       desr   -0.28   +0.90   -18.547  
   23.0       desr   -0.28   +0.90   -18.464  
   24.0       desr   -0.28   +0.90   -18.388  
   25.0       desr   -0.28   +0.90   -18.308  
   26.0       desr   -0.28   +0.90   -18.232  
   27.0       desr   -0.28   +0.90   -18.162  
   28.0       desr   -0.28   +0.90   -18.094  
   29.0       desr   -0.28   +0.90   -18.027  
   30.0       desr   -0.28   +0.90   -17.957  
   31.0       desr   -0.28   +0.90   -17.887  
   32.0       desr   -0.28   +0.90   -17.824  
   33.0       desr   -0.28   +0.90   -17.770  
   34.0       desr   -0.28   +0.90   -17.719  
   35.0       desr   -0.28   +0.90   -17.676  
   36.0       desr   -0.28   +0.90   -17.625  
   37.0       desr   -0.28   +0.90   -17.571  
   38.0       desr   -0.28   +0.90   -17.514  
   39.0       desr   -0.28   +0.90   -17.457  
   40.0       desr   -0.28   +0.90   -17.412  
   41.0       desr   -0.28   +0.90   -17.376  
   42.0       desr   -0.28   +0.90   -17.343  
   43.0       desr   -0.28   +0.90   -17.313  
   44.0       desr   -0.28   +0.90   -17.286  
   45.0       desr   -0.28   +0.90   -17.262  
   46.0       desr   -0.28   +0.90   -17.237  
   47.0       desr   -0.28   +0.90   -17.216  
   48.0       desr   -0.28   +0.90   -17.197  
   49.0       desr   -0.28   +0.90   -17.180  
   50.0       desr   -0.28   +0.90   -17.163  
   51.0       desr   -0.28   +0.90   -17.145  
   52.0       desr   -0.28   +0.90   -17.124  
   53.0       desr   -0.28   +0.90   -17.098  
   54.0       desr   -0.28   +0.90   -17.068  
   55.0       desr   -0.28   +0.90   -17.038  
   56.0       desr   -0.28   +0.90   -17.009  
   57.0       desr   -0.28   +0.90   -16.984  
   58.0       desr   -0.28   +0.90   -16.959  
   59.0       desr   -0.28   +0.90   -16.937  
   60.0       desr   -0.28   +0.90   -16.917  
   61.0       desr   -0.28   +0.90   -16.897  
   62.0       desr   -0.28   +0.90   -16.882  
   63.0       desr   -0.28   +0.90   -16.867  
   64.0       desr   -0.28   +0.90   -16.852  
   65.0       desr   -0.28   +0.90   -16.837  
   66.0       desr   -0.28   +0.90   -16.824  
   67.0       desr   -0.28   +0.90   -16.812  
   68.0       desr   -0.28   +0.90   -16.802  
   69.0       desr   -0.28   +0.90   -16.794  
   70.0       desr   -0.28   +0.90   -16.787  
   71.0       desr   -0.28   +0.90   -16.780  
   72.0       desr   -0.28   +0.90   -16.774  
   73.0       desr   -0.28   +0.90   -16.767  
   74.0       desr   -0.28   +0.90   -16.759  
   75.0       desr   -0.28   +0.90   -16.746  
   76.0       desr   -0.28   +0.90   -16.732  
   77.0       desr   -0.28   +0.90   -16.717  
   78.0       desr   -0.28   +0.90   -16.703  
   79.0       desr   -0.28   +0.90   -16.689  
   80.0       desr   -0.28   +0.90   -16.676  
  -15.0       desr   -0.26   +0.91   -17.299  
  -14.0       desr   -0.26   +0.91   -17.649  
  -13.0       desr   -0.26   +0.91   -18.001  
  -12.0       desr   -0.26   +0.91   -18.314  
  -11.0       desr   -0.26   +0.91   -18.560  
  -10.0       desr   -0.26   +0.91   -18.785  
   -9.0       desr   -0.26   +0.91   -19.001  
   -8.0       desr   -0.26   +0.91   -19.195  
   -7.0       desr   -0.26   +0.91   -19.327  
   -6.0       desr   -0.26   +0.91   -19.462  
   -5.0       desr   -0.26   +0.91   -19.572  
   -4.0       desr   -0.26   +0.91   -19.653  
   -3.0       desr   -0.26   +0.91   -19.690  
   -2.0       desr   -0.26   +0.91   -19.720  
   -1.0       desr   -0.26   +0.91   -19.737  
    0.0       desr   -0.26   +0.91   -19.752  
    1.0       desr   -0.26   +0.91   -19.751  
    2.0       desr   -0.26   +0.91   -19.738  
    3.0       desr   -0.26   +0.91   -19.710  
    4.0       desr   -0.26   +0.91   -19.685  
    5.0       desr   -0.26   +0.91   -19.655  
    6.0       desr   -0.26   +0.91   -19.620  
    7.0       desr   -0.26   +0.91   -19.573  
    8.0       desr   -0.26   +0.91   -19.524  
    9.0       desr   -0.26   +0.91   -19.462  
   10.0       desr   -0.26   +0.91   -19.386  
   11.0       desr   -0.26   +0.91   -19.306  
   12.0       desr   -0.26   +0.91   -19.244  
   13.0       desr   -0.26   +0.91   -19.199  
   14.0       desr   -0.26   +0.91   -19.156  
   15.0       desr   -0.26   +0.91   -19.095  
   16.0       desr   -0.26   +0.91   -19.024  
   17.0       desr   -0.26   +0.91   -18.944  
   18.0       desr   -0.26   +0.91   -18.858  
   19.0       desr   -0.26   +0.91   -18.771  
   20.0       desr   -0.26   +0.91   -18.683  
   21.0       desr   -0.26   +0.91   -18.598  
   22.0       desr   -0.26   +0.91   -18.516  
   23.0       desr   -0.26   +0.91   -18.433  
   24.0       desr   -0.26   +0.91   -18.355  
   25.0       desr   -0.26   +0.91   -18.274  
   26.0       desr   -0.26   +0.91   -18.197  
   27.0       desr   -0.26   +0.91   -18.126  
   28.0       desr   -0.26   +0.91   -18.058  
   29.0       desr   -0.26   +0.91   -17.991  
   30.0       desr   -0.26   +0.91   -17.920  
   31.0       desr   -0.26   +0.91   -17.851  
   32.0       desr   -0.26   +0.91   -17.788  
   33.0       desr   -0.26   +0.91   -17.734  
   34.0       desr   -0.26   +0.91   -17.684  
   35.0       desr   -0.26   +0.91   -17.641  
   36.0       desr   -0.26   +0.91   -17.590  
   37.0       desr   -0.26   +0.91   -17.536  
   38.0       desr   -0.26   +0.91   -17.480  
   39.0       desr   -0.26   +0.91   -17.422  
   40.0       desr   -0.26   +0.91   -17.377  
   41.0       desr   -0.26   +0.91   -17.342  
   42.0       desr   -0.26   +0.91   -17.309  
   43.0       desr   -0.26   +0.91   -17.280  
   44.0       desr   -0.26   +0.91   -17.252  
   45.0       desr   -0.26   +0.91   -17.228  
   46.0       desr   -0.26   +0.91   -17.203  
   47.0       desr   -0.26   +0.91   -17.183  
   48.0       desr   -0.26   +0.91   -17.164  
   49.0       desr   -0.26   +0.91   -17.146  
   50.0       desr   -0.26   +0.91   -17.130  
   51.0       desr   -0.26   +0.91   -17.112  
   52.0       desr   -0.26   +0.91   -17.090  
   53.0       desr   -0.26   +0.91   -17.065  
   54.0       desr   -0.26   +0.91   -17.034  
   55.0       desr   -0.26   +0.91   -17.004  
   56.0       desr   -0.26   +0.91   -16.976  
   57.0       desr   -0.26   +0.91   -16.951  
   58.0       desr   -0.26   +0.91   -16.927  
   59.0       desr   -0.26   +0.91   -16.905  
   60.0       desr   -0.26   +0.91   -16.885  
   61.0       desr   -0.26   +0.91   -16.866  
   62.0       desr   -0.26   +0.91   -16.851  
   63.0       desr   -0.26   +0.91   -16.836  
   64.0       desr   -0.26   +0.91   -16.821  
   65.0       desr   -0.26   +0.91   -16.807  
   66.0       desr   -0.26   +0.91   -16.793  
   67.0       desr   -0.26   +0.91   -16.781  
   68.0       desr   -0.26   +0.91   -16.771  
   69.0       desr   -0.26   +0.91   -16.763  
   70.0       desr   -0.26   +0.91   -16.756  
   71.0       desr   -0.26   +0.91   -16.750  
   72.0       desr   -0.26   +0.91   -16.744  
   73.0       desr   -0.26   +0.91   -16.737  
   74.0       desr   -0.26   +0.91   -16.729  
   75.0       desr   -0.26   +0.91   -16.715  
   76.0       desr   -0.26   +0.91   -16.701  
   77.0       desr   -0.26   +0.91   -16.686  
   78.0       desr   -0.26   +0.91   -16.671  
   79.0       desr   -0.26   +0.91   -16.657  
   80.0       desr   -0.26   +0.91   -16.644  
  -15.0       desr   -0.24   +0.92   -17.286  
  -14.0       desr   -0.24   +0.92   -17.636  
  -13.0       desr   -0.24   +0.92   -17.987  
  -12.0       desr   -0.24   +0.92   -18.298  
  -11.0       desr   -0.24   +0.92   -18.542  
  -10.0       desr   -0.24   +0.92   -18.767  
   -9.0       desr   -0.24   +0.92   -18.982  
   -8.0       desr   -0.24   +0.92   -19.176  
   -7.0       desr   -0.24   +0.92   -19.309  
   -6.0       desr   -0.24   +0.92   -19.444  
   -5.0       desr   -0.24   +0.92   -19.555  
   -4.0       desr   -0.24   +0.92   -19.637  
   -3.0       desr   -0.24   +0.92   -19.674  
   -2.0       desr   -0.24   +0.92   -19.705  
   -1.0       desr   -0.24   +0.92   -19.722  
    0.0       desr   -0.24   +0.92   -19.737  
    1.0       desr   -0.24   +0.92   -19.736  
    2.0       desr   -0.24   +0.92   -19.723  
    3.0       desr   -0.24   +0.92   -19.695  
    4.0       desr   -0.24   +0.92   -19.670  
    5.0       desr   -0.24   +0.92   -19.638  
    6.0       desr   -0.24   +0.92   -19.603  
    7.0       desr   -0.24   +0.92   -19.555  
    8.0       desr   -0.24   +0.92   -19.505  
    9.0       desr   -0.24   +0.92   -19.443  
   10.0       desr   -0.24   +0.92   -19.366  
   11.0       desr   -0.24   +0.92   -19.286  
   12.0       desr   -0.24   +0.92   -19.223  
   13.0       desr   -0.24   +0.92   -19.178  
   14.0       desr   -0.24   +0.92   -19.133  
   15.0       desr   -0.24   +0.92   -19.072  
   16.0       desr   -0.24   +0.92   -19.000  
   17.0       desr   -0.24   +0.92   -18.919  
   18.0       desr   -0.24   +0.92   -18.832  
   19.0       desr   -0.24   +0.92   -18.744  
   20.0       desr   -0.24   +0.92   -18.655  
   21.0       desr   -0.24   +0.92   -18.568  
   22.0       desr   -0.24   +0.92   -18.486  
   23.0       desr   -0.24   +0.92   -18.401  
   24.0       desr   -0.24   +0.92   -18.323  
   25.0       desr   -0.24   +0.92   -18.240  
   26.0       desr   -0.24   +0.92   -18.163  
   27.0       desr   -0.24   +0.92   -18.091  
   28.0       desr   -0.24   +0.92   -18.022  
   29.0       desr   -0.24   +0.92   -17.955  
   30.0       desr   -0.24   +0.92   -17.884  
   31.0       desr   -0.24   +0.92   -17.814  
   32.0       desr   -0.24   +0.92   -17.752  
   33.0       desr   -0.24   +0.92   -17.698  
   34.0       desr   -0.24   +0.92   -17.649  
   35.0       desr   -0.24   +0.92   -17.606  
   36.0       desr   -0.24   +0.92   -17.555  
   37.0       desr   -0.24   +0.92   -17.501  
   38.0       desr   -0.24   +0.92   -17.446  
   39.0       desr   -0.24   +0.92   -17.388  
   40.0       desr   -0.24   +0.92   -17.343  
   41.0       desr   -0.24   +0.92   -17.308  
   42.0       desr   -0.24   +0.92   -17.275  
   43.0       desr   -0.24   +0.92   -17.246  
   44.0       desr   -0.24   +0.92   -17.219  
   45.0       desr   -0.24   +0.92   -17.195  
   46.0       desr   -0.24   +0.92   -17.170  
   47.0       desr   -0.24   +0.92   -17.150  
   48.0       desr   -0.24   +0.92   -17.131  
   49.0       desr   -0.24   +0.92   -17.113  
   50.0       desr   -0.24   +0.92   -17.097  
   51.0       desr   -0.24   +0.92   -17.079  
   52.0       desr   -0.24   +0.92   -17.057  
   53.0       desr   -0.24   +0.92   -17.031  
   54.0       desr   -0.24   +0.92   -17.001  
   55.0       desr   -0.24   +0.92   -16.971  
   56.0       desr   -0.24   +0.92   -16.943  
   57.0       desr   -0.24   +0.92   -16.918  
   58.0       desr   -0.24   +0.92   -16.894  
   59.0       desr   -0.24   +0.92   -16.873  
   60.0       desr   -0.24   +0.92   -16.853  
   61.0       desr   -0.24   +0.92   -16.835  
   62.0       desr   -0.24   +0.92   -16.819  
   63.0       desr   -0.24   +0.92   -16.805  
   64.0       desr   -0.24   +0.92   -16.790  
   65.0       desr   -0.24   +0.92   -16.776  
   66.0       desr   -0.24   +0.92   -16.763  
   67.0       desr   -0.24   +0.92   -16.751  
   68.0       desr   -0.24   +0.92   -16.740  
   69.0       desr   -0.24   +0.92   -16.732  
   70.0       desr   -0.24   +0.92   -16.725  
   71.0       desr   -0.24   +0.92   -16.719  
   72.0       desr   -0.24   +0.92   -16.713  
   73.0       desr   -0.24   +0.92   -16.706  
   74.0       desr   -0.24   +0.92   -16.698  
   75.0       desr   -0.24   +0.92   -16.684  
   76.0       desr   -0.24   +0.92   -16.670  
   77.0       desr   -0.24   +0.92   -16.655  
   78.0       desr   -0.24   +0.92   -16.640  
   79.0       desr   -0.24   +0.92   -16.626  
   80.0       desr   -0.24   +0.92   -16.612  
  -15.0       desr   -0.22   +0.93   -17.273  
  -14.0       desr   -0.22   +0.93   -17.622  
  -13.0       desr   -0.22   +0.93   -17.973  
  -12.0       desr   -0.22   +0.93   -18.282  
  -11.0       desr   -0.22   +0.93   -18.524  
  -10.0       desr   -0.22   +0.93   -18.747  
   -9.0       desr   -0.22   +0.93   -18.962  
   -8.0       desr   -0.22   +0.93   -19.156  
   -7.0       desr   -0.22   +0.93   -19.290  
   -6.0       desr   -0.22   +0.93   -19.426  
   -5.0       desr   -0.22   +0.93   -19.537  
   -4.0       desr   -0.22   +0.93   -19.620  
   -3.0       desr   -0.22   +0.93   -19.659  
   -2.0       desr   -0.22   +0.93   -19.690  
   -1.0       desr   -0.22   +0.93   -19.708  
    0.0       desr   -0.22   +0.93   -19.723  
    1.0       desr   -0.22   +0.93   -19.722  
    2.0       desr   -0.22   +0.93   -19.709  
    3.0       desr   -0.22   +0.93   -19.680  
    4.0       desr   -0.22   +0.93   -19.654  
    5.0       desr   -0.22   +0.93   -19.622  
    6.0       desr   -0.22   +0.93   -19.585  
    7.0       desr   -0.22   +0.93   -19.536  
    8.0       desr   -0.22   +0.93   -19.486  
    9.0       desr   -0.22   +0.93   -19.423  
   10.0       desr   -0.22   +0.93   -19.346  
   11.0       desr   -0.22   +0.93   -19.265  
   12.0       desr   -0.22   +0.93   -19.202  
   13.0       desr   -0.22   +0.93   -19.156  
   14.0       desr   -0.22   +0.93   -19.111  
   15.0       desr   -0.22   +0.93   -19.049  
   16.0       desr   -0.22   +0.93   -18.976  
   17.0       desr   -0.22   +0.93   -18.894  
   18.0       desr   -0.22   +0.93   -18.806  
   19.0       desr   -0.22   +0.93   -18.717  
   20.0       desr   -0.22   +0.93   -18.626  
   21.0       desr   -0.22   +0.93   -18.538  
   22.0       desr   -0.22   +0.93   -18.455  
   23.0       desr   -0.22   +0.93   -18.369  
   24.0       desr   -0.22   +0.93   -18.290  
   25.0       desr   -0.22   +0.93   -18.207  
   26.0       desr   -0.22   +0.93   -18.128  
   27.0       desr   -0.22   +0.93   -18.056  
   28.0       desr   -0.22   +0.93   -17.987  
   29.0       desr   -0.22   +0.93   -17.919  
   30.0       desr   -0.22   +0.93   -17.848  
   31.0       desr   -0.22   +0.93   -17.778  
   32.0       desr   -0.22   +0.93   -17.716  
   33.0       desr   -0.22   +0.93   -17.662  
   34.0       desr   -0.22   +0.93   -17.613  
   35.0       desr   -0.22   +0.93   -17.571  
   36.0       desr   -0.22   +0.93   -17.520  
   37.0       desr   -0.22   +0.93   -17.467  
   38.0       desr   -0.22   +0.93   -17.411  
   39.0       desr   -0.22   +0.93   -17.354  
   40.0       desr   -0.22   +0.93   -17.309  
   41.0       desr   -0.22   +0.93   -17.274  
   42.0       desr   -0.22   +0.93   -17.241  
   43.0       desr   -0.22   +0.93   -17.212  
   44.0       desr   -0.22   +0.93   -17.185  
   45.0       desr   -0.22   +0.93   -17.161  
   46.0       desr   -0.22   +0.93   -17.137  
   47.0       desr   -0.22   +0.93   -17.116  
   48.0       desr   -0.22   +0.93   -17.097  
   49.0       desr   -0.22   +0.93   -17.080  
   50.0       desr   -0.22   +0.93   -17.063  
   51.0       desr   -0.22   +0.93   -17.045  
   52.0       desr   -0.22   +0.93   -17.024  
   53.0       desr   -0.22   +0.93   -16.998  
   54.0       desr   -0.22   +0.93   -16.968  
   55.0       desr   -0.22   +0.93   -16.938  
   56.0       desr   -0.22   +0.93   -16.910  
   57.0       desr   -0.22   +0.93   -16.886  
