  phase   passband   delta    dm15       mag  
   80.0       desr   -0.30   +0.89   -16.325  
  -15.0       desr   -0.28   +0.90   -16.443  
  -14.0       desr   -0.28   +0.90   -16.761  
  -13.0       desr   -0.28   +0.90   -17.070  
  -12.0       desr   -0.28   +0.90   -17.372  
  -11.0       desr   -0.28   +0.90   -17.655  
  -10.0       desr   -0.28   +0.90   -17.937  
   -9.0       desr   -0.28   +0.90   -18.229  
   -8.0       desr   -0.28   +0.90   -18.495  
   -7.0       desr   -0.28   +0.90   -18.686  
   -6.0       desr   -0.28   +0.90   -18.814  
   -5.0       desr   -0.28   +0.90   -18.896  
   -4.0       desr   -0.28   +0.90   -18.941  
   -3.0       desr   -0.28   +0.90   -18.957  
   -2.0       desr   -0.28   +0.90   -18.943  
   -1.0       desr   -0.28   +0.90   -18.920  
    0.0       desr   -0.28   +0.90   -18.890  
    1.0       desr   -0.28   +0.90   -18.868  
    2.0       desr   -0.28   +0.90   -18.831  
    3.0       desr   -0.28   +0.90   -18.815  
    4.0       desr   -0.28   +0.90   -18.796  
    5.0       desr   -0.28   +0.90   -18.776  
    6.0       desr   -0.28   +0.90   -18.746  
    7.0       desr   -0.28   +0.90   -18.702  
    8.0       desr   -0.28   +0.90   -18.654  
    9.0       desr   -0.28   +0.90   -18.607  
   10.0       desr   -0.28   +0.90   -18.546  
   11.0       desr   -0.28   +0.90   -18.463  
   12.0       desr   -0.28   +0.90   -18.383  
   13.0       desr   -0.28   +0.90   -18.330  
   14.0       desr   -0.28   +0.90   -18.289  
   15.0       desr   -0.28   +0.90   -18.275  
   16.0       desr   -0.28   +0.90   -18.288  
   17.0       desr   -0.28   +0.90   -18.300  
   18.0       desr   -0.28   +0.90   -18.310  
   19.0       desr   -0.28   +0.90   -18.328  
   20.0       desr   -0.28   +0.90   -18.346  
   21.0       desr   -0.28   +0.90   -18.361  
   22.0       desr   -0.28   +0.90   -18.374  
   23.0       desr   -0.28   +0.90   -18.391  
   24.0       desr   -0.28   +0.90   -18.411  
   25.0       desr   -0.28   +0.90   -18.432  
   26.0       desr   -0.28   +0.90   -18.448  
   27.0       desr   -0.28   +0.90   -18.457  
   28.0       desr   -0.28   +0.90   -18.456  
   29.0       desr   -0.28   +0.90   -18.443  
   30.0       desr   -0.28   +0.90   -18.415  
   31.0       desr   -0.28   +0.90   -18.372  
   32.0       desr   -0.28   +0.90   -18.320  
   33.0       desr   -0.28   +0.90   -18.262  
   34.0       desr   -0.28   +0.90   -18.203  
   35.0       desr   -0.28   +0.90   -18.148  
   36.0       desr   -0.28   +0.90   -18.090  
   37.0       desr   -0.28   +0.90   -18.030  
   38.0       desr   -0.28   +0.90   -17.969  
   39.0       desr   -0.28   +0.90   -17.907  
   40.0       desr   -0.28   +0.90   -17.849  
   41.0       desr   -0.28   +0.90   -17.796  
   42.0       desr   -0.28   +0.90   -17.747  
   43.0       desr   -0.28   +0.90   -17.701  
   44.0       desr   -0.28   +0.90   -17.656  
   45.0       desr   -0.28   +0.90   -17.614  
   46.0       desr   -0.28   +0.90   -17.575  
   47.0       desr   -0.28   +0.90   -17.537  
   48.0       desr   -0.28   +0.90   -17.501  
   49.0       desr   -0.28   +0.90   -17.467  
   50.0       desr   -0.28   +0.90   -17.435  
   51.0       desr   -0.28   +0.90   -17.402  
   52.0       desr   -0.28   +0.90   -17.363  
   53.0       desr   -0.28   +0.90   -17.325  
   54.0       desr   -0.28   +0.90   -17.287  
   55.0       desr   -0.28   +0.90   -17.249  
   56.0       desr   -0.28   +0.90   -17.208  
   57.0       desr   -0.28   +0.90   -17.163  
   58.0       desr   -0.28   +0.90   -17.113  
   59.0       desr   -0.28   +0.90   -17.073  
   60.0       desr   -0.28   +0.90   -17.035  
   61.0       desr   -0.28   +0.90   -16.997  
   62.0       desr   -0.28   +0.90   -16.963  
   63.0       desr   -0.28   +0.90   -16.930  
   64.0       desr   -0.28   +0.90   -16.899  
   65.0       desr   -0.28   +0.90   -16.869  
   66.0       desr   -0.28   +0.90   -16.837  
   67.0       desr   -0.28   +0.90   -16.802  
   68.0       desr   -0.28   +0.90   -16.765  
   69.0       desr   -0.28   +0.90   -16.728  
   70.0       desr   -0.28   +0.90   -16.690  
   71.0       desr   -0.28   +0.90   -16.653  
   72.0       desr   -0.28   +0.90   -16.615  
   73.0       desr   -0.28   +0.90   -16.578  
   74.0       desr   -0.28   +0.90   -16.542  
   75.0       desr   -0.28   +0.90   -16.501  
   76.0       desr   -0.28   +0.90   -16.460  
   77.0       desr   -0.28   +0.90   -16.419  
   78.0       desr   -0.28   +0.90   -16.376  
   79.0       desr   -0.28   +0.90   -16.334  
   80.0       desr   -0.28   +0.90   -16.291  
  -15.0       desr   -0.26   +0.91   -16.429  
  -14.0       desr   -0.26   +0.91   -16.750  
  -13.0       desr   -0.26   +0.91   -17.059  
  -12.0       desr   -0.26   +0.91   -17.358  
  -11.0       desr   -0.26   +0.91   -17.640  
  -10.0       desr   -0.26   +0.91   -17.923  
   -9.0       desr   -0.26   +0.91   -18.217  
   -8.0       desr   -0.26   +0.91   -18.484  
   -7.0       desr   -0.26   +0.91   -18.674  
   -6.0       desr   -0.26   +0.91   -18.804  
   -5.0       desr   -0.26   +0.91   -18.886  
   -4.0       desr   -0.26   +0.91   -18.932  
   -3.0       desr   -0.26   +0.91   -18.949  
   -2.0       desr   -0.26   +0.91   -18.935  
   -1.0       desr   -0.26   +0.91   -18.912  
    0.0       desr   -0.26   +0.91   -18.880  
    1.0       desr   -0.26   +0.91   -18.858  
    2.0       desr   -0.26   +0.91   -18.820  
    3.0       desr   -0.26   +0.91   -18.802  
    4.0       desr   -0.26   +0.91   -18.781  
    5.0       desr   -0.26   +0.91   -18.760  
    6.0       desr   -0.26   +0.91   -18.729  
    7.0       desr   -0.26   +0.91   -18.684  
    8.0       desr   -0.26   +0.91   -18.634  
    9.0       desr   -0.26   +0.91   -18.587  
   10.0       desr   -0.26   +0.91   -18.525  
   11.0       desr   -0.26   +0.91   -18.441  
   12.0       desr   -0.26   +0.91   -18.362  
   13.0       desr   -0.26   +0.91   -18.309  
   14.0       desr   -0.26   +0.91   -18.268  
   15.0       desr   -0.26   +0.91   -18.255  
   16.0       desr   -0.26   +0.91   -18.268  
   17.0       desr   -0.26   +0.91   -18.281  
   18.0       desr   -0.26   +0.91   -18.291  
   19.0       desr   -0.26   +0.91   -18.310  
   20.0       desr   -0.26   +0.91   -18.328  
   21.0       desr   -0.26   +0.91   -18.343  
   22.0       desr   -0.26   +0.91   -18.355  
   23.0       desr   -0.26   +0.91   -18.372  
   24.0       desr   -0.26   +0.91   -18.392  
   25.0       desr   -0.26   +0.91   -18.412  
   26.0       desr   -0.26   +0.91   -18.428  
   27.0       desr   -0.26   +0.91   -18.436  
   28.0       desr   -0.26   +0.91   -18.435  
   29.0       desr   -0.26   +0.91   -18.421  
   30.0       desr   -0.26   +0.91   -18.392  
   31.0       desr   -0.26   +0.91   -18.350  
   32.0       desr   -0.26   +0.91   -18.297  
   33.0       desr   -0.26   +0.91   -18.239  
   34.0       desr   -0.26   +0.91   -18.180  
   35.0       desr   -0.26   +0.91   -18.124  
   36.0       desr   -0.26   +0.91   -18.065  
   37.0       desr   -0.26   +0.91   -18.003  
   38.0       desr   -0.26   +0.91   -17.941  
   39.0       desr   -0.26   +0.91   -17.877  
   40.0       desr   -0.26   +0.91   -17.817  
   41.0       desr   -0.26   +0.91   -17.762  
   42.0       desr   -0.26   +0.91   -17.712  
   43.0       desr   -0.26   +0.91   -17.665  
   44.0       desr   -0.26   +0.91   -17.620  
   45.0       desr   -0.26   +0.91   -17.578  
   46.0       desr   -0.26   +0.91   -17.538  
   47.0       desr   -0.26   +0.91   -17.501  
   48.0       desr   -0.26   +0.91   -17.465  
   49.0       desr   -0.26   +0.91   -17.431  
   50.0       desr   -0.26   +0.91   -17.398  
   51.0       desr   -0.26   +0.91   -17.365  
   52.0       desr   -0.26   +0.91   -17.327  
   53.0       desr   -0.26   +0.91   -17.288  
   54.0       desr   -0.26   +0.91   -17.250  
   55.0       desr   -0.26   +0.91   -17.212  
   56.0       desr   -0.26   +0.91   -17.171  
   57.0       desr   -0.26   +0.91   -17.126  
   58.0       desr   -0.26   +0.91   -17.076  
   59.0       desr   -0.26   +0.91   -17.036  
   60.0       desr   -0.26   +0.91   -16.998  
   61.0       desr   -0.26   +0.91   -16.960  
   62.0       desr   -0.26   +0.91   -16.926  
   63.0       desr   -0.26   +0.91   -16.893  
   64.0       desr   -0.26   +0.91   -16.862  
   65.0       desr   -0.26   +0.91   -16.832  
   66.0       desr   -0.26   +0.91   -16.801  
   67.0       desr   -0.26   +0.91   -16.765  
   68.0       desr   -0.26   +0.91   -16.729  
   69.0       desr   -0.26   +0.91   -16.692  
   70.0       desr   -0.26   +0.91   -16.654  
   71.0       desr   -0.26   +0.91   -16.616  
   72.0       desr   -0.26   +0.91   -16.579  
   73.0       desr   -0.26   +0.91   -16.542  
   74.0       desr   -0.26   +0.91   -16.506  
   75.0       desr   -0.26   +0.91   -16.465  
   76.0       desr   -0.26   +0.91   -16.424  
   77.0       desr   -0.26   +0.91   -16.383  
   78.0       desr   -0.26   +0.91   -16.341  
   79.0       desr   -0.26   +0.91   -16.299  
   80.0       desr   -0.26   +0.91   -16.256  
  -15.0       desr   -0.24   +0.92   -16.415  
  -14.0       desr   -0.24   +0.92   -16.737  
  -13.0       desr   -0.24   +0.92   -17.047  
  -12.0       desr   -0.24   +0.92   -17.344  
  -11.0       desr   -0.24   +0.92   -17.626  
  -10.0       desr   -0.24   +0.92   -17.909  
   -9.0       desr   -0.24   +0.92   -18.204  
   -8.0       desr   -0.24   +0.92   -18.472  
   -7.0       desr   -0.24   +0.92   -18.663  
   -6.0       desr   -0.24   +0.92   -18.793  
   -5.0       desr   -0.24   +0.92   -18.877  
   -4.0       desr   -0.24   +0.92   -18.923  
   -3.0       desr   -0.24   +0.92   -18.940  
   -2.0       desr   -0.24   +0.92   -18.926  
   -1.0       desr   -0.24   +0.92   -18.903  
    0.0       desr   -0.24   +0.92   -18.871  
    1.0       desr   -0.24   +0.92   -18.847  
    2.0       desr   -0.24   +0.92   -18.809  
    3.0       desr   -0.24   +0.92   -18.789  
    4.0       desr   -0.24   +0.92   -18.767  
    5.0       desr   -0.24   +0.92   -18.745  
    6.0       desr   -0.24   +0.92   -18.712  
    7.0       desr   -0.24   +0.92   -18.666  
    8.0       desr   -0.24   +0.92   -18.615  
    9.0       desr   -0.24   +0.92   -18.566  
   10.0       desr   -0.24   +0.92   -18.505  
   11.0       desr   -0.24   +0.92   -18.420  
   12.0       desr   -0.24   +0.92   -18.340  
   13.0       desr   -0.24   +0.92   -18.287  
   14.0       desr   -0.24   +0.92   -18.247  
   15.0       desr   -0.24   +0.92   -18.234  
   16.0       desr   -0.24   +0.92   -18.248  
   17.0       desr   -0.24   +0.92   -18.261  
   18.0       desr   -0.24   +0.92   -18.272  
   19.0       desr   -0.24   +0.92   -18.291  
   20.0       desr   -0.24   +0.92   -18.310  
   21.0       desr   -0.24   +0.92   -18.324  
   22.0       desr   -0.24   +0.92   -18.337  
   23.0       desr   -0.24   +0.92   -18.354  
   24.0       desr   -0.24   +0.92   -18.373  
   25.0       desr   -0.24   +0.92   -18.393  
   26.0       desr   -0.24   +0.92   -18.408  
   27.0       desr   -0.24   +0.92   -18.415  
   28.0       desr   -0.24   +0.92   -18.413  
   29.0       desr   -0.24   +0.92   -18.399  
   30.0       desr   -0.24   +0.92   -18.370  
   31.0       desr   -0.24   +0.92   -18.327  
   32.0       desr   -0.24   +0.92   -18.275  
   33.0       desr   -0.24   +0.92   -18.216  
   34.0       desr   -0.24   +0.92   -18.157  
   35.0       desr   -0.24   +0.92   -18.100  
   36.0       desr   -0.24   +0.92   -18.040  
   37.0       desr   -0.24   +0.92   -17.977  
   38.0       desr   -0.24   +0.92   -17.913  
   39.0       desr   -0.24   +0.92   -17.847  
   40.0       desr   -0.24   +0.92   -17.786  
   41.0       desr   -0.24   +0.92   -17.729  
   42.0       desr   -0.24   +0.92   -17.678  
   43.0       desr   -0.24   +0.92   -17.630  
   44.0       desr   -0.24   +0.92   -17.584  
   45.0       desr   -0.24   +0.92   -17.541  
   46.0       desr   -0.24   +0.92   -17.502  
   47.0       desr   -0.24   +0.92   -17.464  
   48.0       desr   -0.24   +0.92   -17.428  
   49.0       desr   -0.24   +0.92   -17.394  
   50.0       desr   -0.24   +0.92   -17.362  
   51.0       desr   -0.24   +0.92   -17.329  
   52.0       desr   -0.24   +0.92   -17.291  
   53.0       desr   -0.24   +0.92   -17.252  
   54.0       desr   -0.24   +0.92   -17.214  
   55.0       desr   -0.24   +0.92   -17.176  
   56.0       desr   -0.24   +0.92   -17.135  
   57.0       desr   -0.24   +0.92   -17.089  
   58.0       desr   -0.24   +0.92   -17.040  
   59.0       desr   -0.24   +0.92   -16.999  
   60.0       desr   -0.24   +0.92   -16.961  
   61.0       desr   -0.24   +0.92   -16.923  
   62.0       desr   -0.24   +0.92   -16.889  
   63.0       desr   -0.24   +0.92   -16.856  
   64.0       desr   -0.24   +0.92   -16.825  
   65.0       desr   -0.24   +0.92   -16.795  
   66.0       desr   -0.24   +0.92   -16.764  
   67.0       desr   -0.24   +0.92   -16.729  
   68.0       desr   -0.24   +0.92   -16.693  
   69.0       desr   -0.24   +0.92   -16.655  
   70.0       desr   -0.24   +0.92   -16.618  
   71.0       desr   -0.24   +0.92   -16.580  
   72.0       desr   -0.24   +0.92   -16.543  
   73.0       desr   -0.24   +0.92   -16.506  
   74.0       desr   -0.24   +0.92   -16.470  
   75.0       desr   -0.24   +0.92   -16.430  
   76.0       desr   -0.24   +0.92   -16.389  
   77.0       desr   -0.24   +0.92   -16.348  
   78.0       desr   -0.24   +0.92   -16.306  
   79.0       desr   -0.24   +0.92   -16.264  
   80.0       desr   -0.24   +0.92   -16.221  
  -15.0       desr   -0.22   +0.93   -16.400  
  -14.0       desr   -0.22   +0.93   -16.724  
  -13.0       desr   -0.22   +0.93   -17.034  
  -12.0       desr   -0.22   +0.93   -17.329  
  -11.0       desr   -0.22   +0.93   -17.611  
  -10.0       desr   -0.22   +0.93   -17.895  
   -9.0       desr   -0.22   +0.93   -18.192  
   -8.0       desr   -0.22   +0.93   -18.460  
   -7.0       desr   -0.22   +0.93   -18.652  
   -6.0       desr   -0.22   +0.93   -18.782  
   -5.0       desr   -0.22   +0.93   -18.867  
   -4.0       desr   -0.22   +0.93   -18.913  
   -3.0       desr   -0.22   +0.93   -18.931  
   -2.0       desr   -0.22   +0.93   -18.917  
   -1.0       desr   -0.22   +0.93   -18.894  
    0.0       desr   -0.22   +0.93   -18.861  
    1.0       desr   -0.22   +0.93   -18.837  
    2.0       desr   -0.22   +0.93   -18.797  
    3.0       desr   -0.22   +0.93   -18.776  
    4.0       desr   -0.22   +0.93   -18.753  
    5.0       desr   -0.22   +0.93   -18.729  
    6.0       desr   -0.22   +0.93   -18.695  
    7.0       desr   -0.22   +0.93   -18.648  
    8.0       desr   -0.22   +0.93   -18.596  
    9.0       desr   -0.22   +0.93   -18.546  
   10.0       desr   -0.22   +0.93   -18.484  
   11.0       desr   -0.22   +0.93   -18.399  
   12.0       desr   -0.22   +0.93   -18.319  
   13.0       desr   -0.22   +0.93   -18.266  
   14.0       desr   -0.22   +0.93   -18.226  
   15.0       desr   -0.22   +0.93   -18.214  
   16.0       desr   -0.22   +0.93   -18.228  
   17.0       desr   -0.22   +0.93   -18.242  
   18.0       desr   -0.22   +0.93   -18.253  
   19.0       desr   -0.22   +0.93   -18.273  
   20.0       desr   -0.22   +0.93   -18.291  
   21.0       desr   -0.22   +0.93   -18.306  
   22.0       desr   -0.22   +0.93   -18.319  
   23.0       desr   -0.22   +0.93   -18.335  
   24.0       desr   -0.22   +0.93   -18.355  
   25.0       desr   -0.22   +0.93   -18.373  
   26.0       desr   -0.22   +0.93   -18.387  
   27.0       desr   -0.22   +0.93   -18.394  
   28.0       desr   -0.22   +0.93   -18.392  
   29.0       desr   -0.22   +0.93   -18.377  
   30.0       desr   -0.22   +0.93   -18.348  
   31.0       desr   -0.22   +0.93   -18.305  
   32.0       desr   -0.22   +0.93   -18.252  
   33.0       desr   -0.22   +0.93   -18.193  
   34.0       desr   -0.22   +0.93   -18.133  
   35.0       desr   -0.22   +0.93   -18.076  
   36.0       desr   -0.22   +0.93   -18.015  
   37.0       desr   -0.22   +0.93   -17.950  
   38.0       desr   -0.22   +0.93   -17.884  
   39.0       desr   -0.22   +0.93   -17.818  
   40.0       desr   -0.22   +0.93   -17.754  
   41.0       desr   -0.22   +0.93   -17.696  
   42.0       desr   -0.22   +0.93   -17.643  
   43.0       desr   -0.22   +0.93   -17.595  
   44.0       desr   -0.22   +0.93   -17.549  
   45.0       desr   -0.22   +0.93   -17.505  
   46.0       desr   -0.22   +0.93   -17.466  
   47.0       desr   -0.22   +0.93   -17.428  
   48.0       desr   -0.22   +0.93   -17.392  
   49.0       desr   -0.22   +0.93   -17.358  
   50.0       desr   -0.22   +0.93   -17.326  
   51.0       desr   -0.22   +0.93   -17.293  
   52.0       desr   -0.22   +0.93   -17.255  
   53.0       desr   -0.22   +0.93   -17.216  
   54.0       desr   -0.22   +0.93   -17.178  
   55.0       desr   -0.22   +0.93   -17.140  
   56.0       desr   -0.22   +0.93   -17.099  
   57.0       desr   -0.22   +0.93   -17.053  
