  phase   passband   delta    dm15       mag  
    2.0       desr   +0.64   +1.42   -17.971  
    3.0       desr   +0.64   +1.42   -17.853  
    4.0       desr   +0.64   +1.42   -17.769  
    5.0       desr   +0.64   +1.42   -17.710  
    6.0       desr   +0.64   +1.42   -17.678  
    7.0       desr   +0.64   +1.42   -17.649  
    8.0       desr   +0.64   +1.42   -17.598  
    9.0       desr   +0.64   +1.42   -17.518  
   10.0       desr   +0.64   +1.42   -17.480  
   11.0       desr   +0.64   +1.42   -17.480  
   12.0       desr   +0.64   +1.42   -17.506  
   13.0       desr   +0.64   +1.42   -17.590  
   14.0       desr   +0.64   +1.42   -17.708  
   15.0       desr   +0.64   +1.42   -17.794  
   16.0       desr   +0.64   +1.42   -17.842  
   17.0       desr   +0.64   +1.42   -17.899  
   18.0       desr   +0.64   +1.42   -17.951  
   19.0       desr   +0.64   +1.42   -17.964  
   20.0       desr   +0.64   +1.42   -17.951  
   21.0       desr   +0.64   +1.42   -17.931  
   22.0       desr   +0.64   +1.42   -17.919  
   23.0       desr   +0.64   +1.42   -17.911  
   24.0       desr   +0.64   +1.42   -17.922  
   25.0       desr   +0.64   +1.42   -17.928  
   26.0       desr   +0.64   +1.42   -17.933  
   27.0       desr   +0.64   +1.42   -17.927  
   28.0       desr   +0.64   +1.42   -17.915  
   29.0       desr   +0.64   +1.42   -17.905  
   30.0       desr   +0.64   +1.42   -17.903  
   31.0       desr   +0.64   +1.42   -17.896  
   32.0       desr   +0.64   +1.42   -17.866  
   33.0       desr   +0.64   +1.42   -17.822  
   34.0       desr   +0.64   +1.42   -17.757  
   35.0       desr   +0.64   +1.42   -17.674  
   36.0       desr   +0.64   +1.42   -17.579  
   37.0       desr   +0.64   +1.42   -17.468  
   38.0       desr   +0.64   +1.42   -17.339  
   39.0       desr   +0.64   +1.42   -17.198  
   40.0       desr   +0.64   +1.42   -17.046  
   41.0       desr   +0.64   +1.42   -16.907  
   42.0       desr   +0.64   +1.42   -16.790  
   43.0       desr   +0.64   +1.42   -16.695  
   44.0       desr   +0.64   +1.42   -16.618  
   45.0       desr   +0.64   +1.42   -16.547  
   46.0       desr   +0.64   +1.42   -16.472  
   47.0       desr   +0.64   +1.42   -16.394  
   48.0       desr   +0.64   +1.42   -16.325  
   49.0       desr   +0.64   +1.42   -16.264  
   50.0       desr   +0.64   +1.42   -16.211  
   51.0       desr   +0.64   +1.42   -16.151  
   52.0       desr   +0.64   +1.42   -16.069  
   53.0       desr   +0.64   +1.42   -15.980  
   54.0       desr   +0.64   +1.42   -15.946  
   55.0       desr   +0.64   +1.42   -15.915  
   56.0       desr   +0.64   +1.42   -15.877  
   57.0       desr   +0.64   +1.42   -15.836  
   58.0       desr   +0.64   +1.42   -15.787  
   59.0       desr   +0.64   +1.42   -15.773  
   60.0       desr   +0.64   +1.42   -15.778  
   61.0       desr   +0.64   +1.42   -15.800  
   62.0       desr   +0.64   +1.42   -15.807  
   63.0       desr   +0.64   +1.42   -15.826  
   64.0       desr   +0.64   +1.42   -15.846  
   65.0       desr   +0.64   +1.42   -15.866  
   66.0       desr   +0.64   +1.42   -15.872  
   67.0       desr   +0.64   +1.42   -15.856  
   68.0       desr   +0.64   +1.42   -15.819  
   69.0       desr   +0.64   +1.42   -15.774  
   70.0       desr   +0.64   +1.42   -15.724  
   71.0       desr   +0.64   +1.42   -15.671  
   72.0       desr   +0.64   +1.42   -15.629  
   73.0       desr   +0.64   +1.42   -15.596  
   74.0       desr   +0.64   +1.42   -15.582  
   75.0       desr   +0.64   +1.42   -15.577  
   76.0       desr   +0.64   +1.42   -15.577  
   77.0       desr   +0.64   +1.42   -15.576  
   78.0       desr   +0.64   +1.42   -15.571  
   79.0       desr   +0.64   +1.42   -15.557  
   80.0       desr   +0.64   +1.42   -15.547  
  -15.0       desr   +0.66   +1.43   -14.606  
  -14.0       desr   +0.66   +1.43   -15.217  
  -13.0       desr   +0.66   +1.43   -15.809  
  -12.0       desr   +0.66   +1.43   -16.310  
  -11.0       desr   +0.66   +1.43   -16.665  
  -10.0       desr   +0.66   +1.43   -16.890  
   -9.0       desr   +0.66   +1.43   -17.051  
   -8.0       desr   +0.66   +1.43   -17.270  
   -7.0       desr   +0.66   +1.43   -17.507  
   -6.0       desr   +0.66   +1.43   -17.750  
   -5.0       desr   +0.66   +1.43   -17.957  
   -4.0       desr   +0.66   +1.43   -18.082  
   -3.0       desr   +0.66   +1.43   -18.115  
   -2.0       desr   +0.66   +1.43   -18.101  
   -1.0       desr   +0.66   +1.43   -18.049  
    0.0       desr   +0.66   +1.43   -18.014  
    1.0       desr   +0.66   +1.43   -18.021  
    2.0       desr   +0.66   +1.43   -17.957  
    3.0       desr   +0.66   +1.43   -17.841  
    4.0       desr   +0.66   +1.43   -17.758  
    5.0       desr   +0.66   +1.43   -17.700  
    6.0       desr   +0.66   +1.43   -17.667  
    7.0       desr   +0.66   +1.43   -17.639  
    8.0       desr   +0.66   +1.43   -17.587  
    9.0       desr   +0.66   +1.43   -17.508  
   10.0       desr   +0.66   +1.43   -17.470  
   11.0       desr   +0.66   +1.43   -17.471  
   12.0       desr   +0.66   +1.43   -17.498  
   13.0       desr   +0.66   +1.43   -17.583  
   14.0       desr   +0.66   +1.43   -17.701  
   15.0       desr   +0.66   +1.43   -17.787  
   16.0       desr   +0.66   +1.43   -17.835  
   17.0       desr   +0.66   +1.43   -17.892  
   18.0       desr   +0.66   +1.43   -17.942  
   19.0       desr   +0.66   +1.43   -17.955  
   20.0       desr   +0.66   +1.43   -17.940  
   21.0       desr   +0.66   +1.43   -17.918  
   22.0       desr   +0.66   +1.43   -17.905  
   23.0       desr   +0.66   +1.43   -17.895  
   24.0       desr   +0.66   +1.43   -17.905  
   25.0       desr   +0.66   +1.43   -17.909  
   26.0       desr   +0.66   +1.43   -17.913  
   27.0       desr   +0.66   +1.43   -17.905  
   28.0       desr   +0.66   +1.43   -17.891  
   29.0       desr   +0.66   +1.43   -17.881  
   30.0       desr   +0.66   +1.43   -17.878  
   31.0       desr   +0.66   +1.43   -17.871  
   32.0       desr   +0.66   +1.43   -17.842  
   33.0       desr   +0.66   +1.43   -17.798  
   34.0       desr   +0.66   +1.43   -17.734  
   35.0       desr   +0.66   +1.43   -17.651  
   36.0       desr   +0.66   +1.43   -17.556  
   37.0       desr   +0.66   +1.43   -17.445  
   38.0       desr   +0.66   +1.43   -17.315  
   39.0       desr   +0.66   +1.43   -17.173  
   40.0       desr   +0.66   +1.43   -17.021  
   41.0       desr   +0.66   +1.43   -16.882  
   42.0       desr   +0.66   +1.43   -16.765  
   43.0       desr   +0.66   +1.43   -16.670  
   44.0       desr   +0.66   +1.43   -16.594  
   45.0       desr   +0.66   +1.43   -16.524  
   46.0       desr   +0.66   +1.43   -16.450  
   47.0       desr   +0.66   +1.43   -16.373  
   48.0       desr   +0.66   +1.43   -16.305  
   49.0       desr   +0.66   +1.43   -16.246  
   50.0       desr   +0.66   +1.43   -16.194  
   51.0       desr   +0.66   +1.43   -16.134  
   52.0       desr   +0.66   +1.43   -16.053  
   53.0       desr   +0.66   +1.43   -15.965  
   54.0       desr   +0.66   +1.43   -15.932  
   55.0       desr   +0.66   +1.43   -15.902  
   56.0       desr   +0.66   +1.43   -15.865  
   57.0       desr   +0.66   +1.43   -15.823  
   58.0       desr   +0.66   +1.43   -15.774  
   59.0       desr   +0.66   +1.43   -15.760  
   60.0       desr   +0.66   +1.43   -15.764  
   61.0       desr   +0.66   +1.43   -15.786  
   62.0       desr   +0.66   +1.43   -15.792  
   63.0       desr   +0.66   +1.43   -15.811  
   64.0       desr   +0.66   +1.43   -15.832  
   65.0       desr   +0.66   +1.43   -15.852  
   66.0       desr   +0.66   +1.43   -15.858  
   67.0       desr   +0.66   +1.43   -15.843  
   68.0       desr   +0.66   +1.43   -15.805  
   69.0       desr   +0.66   +1.43   -15.761  
   70.0       desr   +0.66   +1.43   -15.710  
   71.0       desr   +0.66   +1.43   -15.658  
   72.0       desr   +0.66   +1.43   -15.615  
   73.0       desr   +0.66   +1.43   -15.582  
   74.0       desr   +0.66   +1.43   -15.569  
   75.0       desr   +0.66   +1.43   -15.565  
   76.0       desr   +0.66   +1.43   -15.565  
   77.0       desr   +0.66   +1.43   -15.564  
   78.0       desr   +0.66   +1.43   -15.559  
   79.0       desr   +0.66   +1.43   -15.544  
   80.0       desr   +0.66   +1.43   -15.535  
  -15.0       desr   +0.68   +1.44   -14.537  
  -14.0       desr   +0.68   +1.44   -15.160  
  -13.0       desr   +0.68   +1.44   -15.763  
  -12.0       desr   +0.68   +1.44   -16.276  
  -11.0       desr   +0.68   +1.44   -16.637  
  -10.0       desr   +0.68   +1.44   -16.864  
   -9.0       desr   +0.68   +1.44   -17.024  
   -8.0       desr   +0.68   +1.44   -17.243  
   -7.0       desr   +0.68   +1.44   -17.481  
   -6.0       desr   +0.68   +1.44   -17.725  
   -5.0       desr   +0.68   +1.44   -17.932  
   -4.0       desr   +0.68   +1.44   -18.059  
   -3.0       desr   +0.68   +1.44   -18.094  
   -2.0       desr   +0.68   +1.44   -18.081  
   -1.0       desr   +0.68   +1.44   -18.031  
    0.0       desr   +0.68   +1.44   -17.998  
    1.0       desr   +0.68   +1.44   -18.007  
    2.0       desr   +0.68   +1.44   -17.944  
    3.0       desr   +0.68   +1.44   -17.829  
    4.0       desr   +0.68   +1.44   -17.747  
    5.0       desr   +0.68   +1.44   -17.689  
    6.0       desr   +0.68   +1.44   -17.657  
    7.0       desr   +0.68   +1.44   -17.628  
    8.0       desr   +0.68   +1.44   -17.577  
    9.0       desr   +0.68   +1.44   -17.499  
   10.0       desr   +0.68   +1.44   -17.461  
   11.0       desr   +0.68   +1.44   -17.463  
   12.0       desr   +0.68   +1.44   -17.491  
   13.0       desr   +0.68   +1.44   -17.576  
   14.0       desr   +0.68   +1.44   -17.695  
   15.0       desr   +0.68   +1.44   -17.781  
   16.0       desr   +0.68   +1.44   -17.828  
   17.0       desr   +0.68   +1.44   -17.885  
   18.0       desr   +0.68   +1.44   -17.934  
   19.0       desr   +0.68   +1.44   -17.945  
   20.0       desr   +0.68   +1.44   -17.929  
   21.0       desr   +0.68   +1.44   -17.906  
   22.0       desr   +0.68   +1.44   -17.891  
   23.0       desr   +0.68   +1.44   -17.879  
   24.0       desr   +0.68   +1.44   -17.888  
   25.0       desr   +0.68   +1.44   -17.890  
   26.0       desr   +0.68   +1.44   -17.892  
   27.0       desr   +0.68   +1.44   -17.883  
   28.0       desr   +0.68   +1.44   -17.868  
   29.0       desr   +0.68   +1.44   -17.856  
   30.0       desr   +0.68   +1.44   -17.853  
   31.0       desr   +0.68   +1.44   -17.846  
   32.0       desr   +0.68   +1.44   -17.817  
   33.0       desr   +0.68   +1.44   -17.774  
   34.0       desr   +0.68   +1.44   -17.710  
   35.0       desr   +0.68   +1.44   -17.628  
   36.0       desr   +0.68   +1.44   -17.533  
   37.0       desr   +0.68   +1.44   -17.421  
   38.0       desr   +0.68   +1.44   -17.291  
   39.0       desr   +0.68   +1.44   -17.148  
   40.0       desr   +0.68   +1.44   -16.996  
   41.0       desr   +0.68   +1.44   -16.856  
   42.0       desr   +0.68   +1.44   -16.740  
   43.0       desr   +0.68   +1.44   -16.646  
   44.0       desr   +0.68   +1.44   -16.570  
   45.0       desr   +0.68   +1.44   -16.501  
   46.0       desr   +0.68   +1.44   -16.428  
   47.0       desr   +0.68   +1.44   -16.352  
   48.0       desr   +0.68   +1.44   -16.285  
   49.0       desr   +0.68   +1.44   -16.227  
   50.0       desr   +0.68   +1.44   -16.176  
   51.0       desr   +0.68   +1.44   -16.118  
   52.0       desr   +0.68   +1.44   -16.038  
   53.0       desr   +0.68   +1.44   -15.951  
   54.0       desr   +0.68   +1.44   -15.919  
   55.0       desr   +0.68   +1.44   -15.889  
   56.0       desr   +0.68   +1.44   -15.852  
   57.0       desr   +0.68   +1.44   -15.810  
   58.0       desr   +0.68   +1.44   -15.761  
   59.0       desr   +0.68   +1.44   -15.746  
   60.0       desr   +0.68   +1.44   -15.750  
   61.0       desr   +0.68   +1.44   -15.772  
   62.0       desr   +0.68   +1.44   -15.778  
   63.0       desr   +0.68   +1.44   -15.798  
   64.0       desr   +0.68   +1.44   -15.818  
   65.0       desr   +0.68   +1.44   -15.839  
   66.0       desr   +0.68   +1.44   -15.845  
   67.0       desr   +0.68   +1.44   -15.830  
   68.0       desr   +0.68   +1.44   -15.793  
   69.0       desr   +0.68   +1.44   -15.748  
   70.0       desr   +0.68   +1.44   -15.697  
   71.0       desr   +0.68   +1.44   -15.645  
   72.0       desr   +0.68   +1.44   -15.602  
   73.0       desr   +0.68   +1.44   -15.569  
   74.0       desr   +0.68   +1.44   -15.556  
   75.0       desr   +0.68   +1.44   -15.552  
   76.0       desr   +0.68   +1.44   -15.553  
   77.0       desr   +0.68   +1.44   -15.552  
   78.0       desr   +0.68   +1.44   -15.547  
   79.0       desr   +0.68   +1.44   -15.532  
   80.0       desr   +0.68   +1.44   -15.522  
  -15.0       desr   +0.70   +1.45   -14.467  
  -14.0       desr   +0.70   +1.45   -15.101  
  -13.0       desr   +0.70   +1.45   -15.717  
  -12.0       desr   +0.70   +1.45   -16.241  
  -11.0       desr   +0.70   +1.45   -16.609  
  -10.0       desr   +0.70   +1.45   -16.838  
   -9.0       desr   +0.70   +1.45   -16.996  
   -8.0       desr   +0.70   +1.45   -17.216  
   -7.0       desr   +0.70   +1.45   -17.454  
   -6.0       desr   +0.70   +1.45   -17.698  
   -5.0       desr   +0.70   +1.45   -17.907  
   -4.0       desr   +0.70   +1.45   -18.036  
   -3.0       desr   +0.70   +1.45   -18.072  
   -2.0       desr   +0.70   +1.45   -18.061  
   -1.0       desr   +0.70   +1.45   -18.012  
    0.0       desr   +0.70   +1.45   -17.981  
    1.0       desr   +0.70   +1.45   -17.992  
    2.0       desr   +0.70   +1.45   -17.931  
    3.0       desr   +0.70   +1.45   -17.817  
    4.0       desr   +0.70   +1.45   -17.736  
    5.0       desr   +0.70   +1.45   -17.679  
    6.0       desr   +0.70   +1.45   -17.647  
    7.0       desr   +0.70   +1.45   -17.619  
    8.0       desr   +0.70   +1.45   -17.568  
    9.0       desr   +0.70   +1.45   -17.490  
   10.0       desr   +0.70   +1.45   -17.453  
   11.0       desr   +0.70   +1.45   -17.455  
   12.0       desr   +0.70   +1.45   -17.484  
   13.0       desr   +0.70   +1.45   -17.570  
   14.0       desr   +0.70   +1.45   -17.689  
   15.0       desr   +0.70   +1.45   -17.775  
   16.0       desr   +0.70   +1.45   -17.822  
   17.0       desr   +0.70   +1.45   -17.878  
   18.0       desr   +0.70   +1.45   -17.927  
   19.0       desr   +0.70   +1.45   -17.936  
   20.0       desr   +0.70   +1.45   -17.918  
   21.0       desr   +0.70   +1.45   -17.893  
   22.0       desr   +0.70   +1.45   -17.877  
   23.0       desr   +0.70   +1.45   -17.864  
   24.0       desr   +0.70   +1.45   -17.871  
   25.0       desr   +0.70   +1.45   -17.871  
   26.0       desr   +0.70   +1.45   -17.872  
   27.0       desr   +0.70   +1.45   -17.861  
   28.0       desr   +0.70   +1.45   -17.844  
   29.0       desr   +0.70   +1.45   -17.831  
   30.0       desr   +0.70   +1.45   -17.827  
   31.0       desr   +0.70   +1.45   -17.821  
   32.0       desr   +0.70   +1.45   -17.792  
   33.0       desr   +0.70   +1.45   -17.749  
   34.0       desr   +0.70   +1.45   -17.686  
   35.0       desr   +0.70   +1.45   -17.604  
   36.0       desr   +0.70   +1.45   -17.509  
   37.0       desr   +0.70   +1.45   -17.397  
   38.0       desr   +0.70   +1.45   -17.267  
   39.0       desr   +0.70   +1.45   -17.123  
   40.0       desr   +0.70   +1.45   -16.970  
   41.0       desr   +0.70   +1.45   -16.831  
   42.0       desr   +0.70   +1.45   -16.715  
   43.0       desr   +0.70   +1.45   -16.621  
   44.0       desr   +0.70   +1.45   -16.546  
   45.0       desr   +0.70   +1.45   -16.478  
   46.0       desr   +0.70   +1.45   -16.406  
   47.0       desr   +0.70   +1.45   -16.331  
   48.0       desr   +0.70   +1.45   -16.266  
   49.0       desr   +0.70   +1.45   -16.208  
   50.0       desr   +0.70   +1.45   -16.159  
   51.0       desr   +0.70   +1.45   -16.102  
   52.0       desr   +0.70   +1.45   -16.022  
   53.0       desr   +0.70   +1.45   -15.937  
   54.0       desr   +0.70   +1.45   -15.907  
   55.0       desr   +0.70   +1.45   -15.877  
   56.0       desr   +0.70   +1.45   -15.840  
   57.0       desr   +0.70   +1.45   -15.798  
   58.0       desr   +0.70   +1.45   -15.749  
   59.0       desr   +0.70   +1.45   -15.734  
   60.0       desr   +0.70   +1.45   -15.737  
   61.0       desr   +0.70   +1.45   -15.758  
   62.0       desr   +0.70   +1.45   -15.765  
   63.0       desr   +0.70   +1.45   -15.784  
   64.0       desr   +0.70   +1.45   -15.805  
   65.0       desr   +0.70   +1.45   -15.825  
   66.0       desr   +0.70   +1.45   -15.832  
   67.0       desr   +0.70   +1.45   -15.818  
   68.0       desr   +0.70   +1.45   -15.780  
   69.0       desr   +0.70   +1.45   -15.736  
   70.0       desr   +0.70   +1.45   -15.684  
   71.0       desr   +0.70   +1.45   -15.631  
   72.0       desr   +0.70   +1.45   -15.589  
   73.0       desr   +0.70   +1.45   -15.556  
