event,time,magnitude,e_magnitude,upperlimit,band,instrument,telescope,source
SN1993J,49095.07,10.4,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.07,10.5,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.07,10.84,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.15,11.41,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.15,10.37,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.15,10.48,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.15,11.4,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.15,10.84,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.2,11.44,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.2,10.38,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.2,10.52,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.2,11.44,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.2,10.85,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.24,11.4,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.24,10.37,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.24,10.49,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.24,11.42,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.24,10.81,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.3,11.44,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.3,10.38,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.3,10.56,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.3,10.85,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.48,11.48,,,B,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.48,10.41,,,I,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.48,10.51,,,R,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.48,10.86,,,V,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.64,10.97,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.90,10.3200,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49095.9,10.32,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.90,10.4000,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49095.9,10.4,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49095.90,10.9100,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49095.9,10.91,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.0,10.75,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.04,11.48,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.04,10.38,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.04,10.51,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.04,10.86,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.1,11.42,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.1,10.37,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.1,10.44,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.1,10.53,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.1,10.87,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,11.45,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,11.48,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,10.37,,,I,,,"1994AJ....107.1022R,1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,10.49,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,10.5,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,11.48,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,10.84,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.15,10.86,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,11.45,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,11.48,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.36,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.41,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.45,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.5,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.51,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,11.41,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.82,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.2,10.83,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.45,11.51,,,B,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.45,10.39,,,I,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.45,10.51,,,R,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.45,10.87,,,V,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.63,10.85,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.82,11.36,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.83,11.36,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.84,10.72,,,V,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,11.46,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,10.3700,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.87,10.37,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,10.3800,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.87,10.38,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,11.32,,,U,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,10.8700,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.87,10.87,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.87,10.8800,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.87,10.88,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.90,11.5500,,,B,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.9,11.55,,,B,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49096.90,10.8500,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49096.9,10.85,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.1,11.54,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.1,10.38,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.1,10.51,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.1,10.88,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.15,11.53,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.15,10.38,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.15,10.5,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.15,11.62,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.15,10.86,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.2,11.56,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.2,10.4,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.2,10.56,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.2,11.58,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.2,10.9,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.3,10.39,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.3,10.57,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.3,10.86,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.44,11.58,,,B,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.44,10.4,,,I,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.44,10.51,,,R,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.44,10.91,,,V,,,"1993PASJ...45L..59V,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49097.61,11.04,,,V,,,"1993PASJ...45L..63O,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.08,11.66,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.08,10.44,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.08,10.58,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.08,10.94,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.1,10.36,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.1,10.54,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.1,10.92,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.13,11.64,,,B,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.13,10.43,,,I,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.13,10.58,,,R,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.13,10.93,,,V,,,"1994AJ....107.1453B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.28,11.67,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.28,10.41,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.28,10.55,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.28,11.78,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.28,10.91,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.83,10.4400,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49098.83,10.44,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.83,10.4500,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49098.83,10.45,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.83,10.9800,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49098.83,10.98,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.83,11.0100,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49098.83,11.01,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.85,12.13,,,U,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.86,11.47,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,11.73,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,11.76,,,B,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,10.4,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,10.41,,,I,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,10.54,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,10.56,,,R,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,10.99,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49098.96,11,,,V,,,"1994supe.conf...27L,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.15,11.79,,,B,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.15,10.41,,,I,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.15,10.6,,,R,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.15,11.98,,,U,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.15,11,,,V,,,"1994AJ....107.1022R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,11.77,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,10.37,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,10.46,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,10.61,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,10.7,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,11.63,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,10.99,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.2,11,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.77,11.76,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.79,11.06,,,V,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.81,12.18,,,U,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.83,11.48,,,B,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.83,10.4900,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49099.83,10.49,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.83,10.5000,,,R,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49099.83,10.5,,,R,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.83,11.0500,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49099.83,11.05,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.83,11.0700,,,V,,,"1995A&AS..110..513B,SUSPECT"
SN1993J,49099.83,11.07,,,V,,,"1995A&AS..110..513B,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49099.87,10.63,,,V,,,"1995PAZh...21..670M,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,11.94,,,B,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,10.44,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,10.47,,,I,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,10.66,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,10.74,,,R,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,12.22,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,12.68,,,U,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
SN1993J,49100.2,11.09,,,V,,,"1996AJ....112..732R,Sternberg Astronomical Institute Supernova Light Curve Catalogue"
