  phase   passband   delta    dm15       mag  
   80.0       desr   +0.10   +1.12   -15.729  
  -15.0       desr   +0.12   +1.13   -16.994  
  -14.0       desr   +0.12   +1.13   -17.335  
  -13.0       desr   +0.12   +1.13   -17.657  
  -12.0       desr   +0.12   +1.13   -17.948  
  -11.0       desr   +0.12   +1.13   -18.178  
  -10.0       desr   +0.12   +1.13   -18.396  
   -9.0       desr   +0.12   +1.13   -18.612  
   -8.0       desr   +0.12   +1.13   -18.827  
   -7.0       desr   +0.12   +1.13   -18.983  
   -6.0       desr   +0.12   +1.13   -19.122  
   -5.0       desr   +0.12   +1.13   -19.230  
   -4.0       desr   +0.12   +1.13   -19.324  
   -3.0       desr   +0.12   +1.13   -19.386  
   -2.0       desr   +0.12   +1.13   -19.432  
   -1.0       desr   +0.12   +1.13   -19.454  
    0.0       desr   +0.12   +1.13   -19.467  
    1.0       desr   +0.12   +1.13   -19.457  
    2.0       desr   +0.12   +1.13   -19.431  
    3.0       desr   +0.12   +1.13   -19.385  
    4.0       desr   +0.12   +1.13   -19.333  
    5.0       desr   +0.12   +1.13   -19.272  
    6.0       desr   +0.12   +1.13   -19.205  
    7.0       desr   +0.12   +1.13   -19.128  
    8.0       desr   +0.12   +1.13   -19.045  
    9.0       desr   +0.12   +1.13   -18.946  
   10.0       desr   +0.12   +1.13   -18.836  
   11.0       desr   +0.12   +1.13   -18.726  
   12.0       desr   +0.12   +1.13   -18.630  
   13.0       desr   +0.12   +1.13   -18.542  
   14.0       desr   +0.12   +1.13   -18.447  
   15.0       desr   +0.12   +1.13   -18.335  
   16.0       desr   +0.12   +1.13   -18.211  
   17.0       desr   +0.12   +1.13   -18.075  
   18.0       desr   +0.12   +1.13   -17.934  
   19.0       desr   +0.12   +1.13   -17.796  
   20.0       desr   +0.12   +1.13   -17.666  
   21.0       desr   +0.12   +1.13   -17.550  
   22.0       desr   +0.12   +1.13   -17.443  
   23.0       desr   +0.12   +1.13   -17.339  
   24.0       desr   +0.12   +1.13   -17.231  
   25.0       desr   +0.12   +1.13   -17.127  
   26.0       desr   +0.12   +1.13   -17.031  
   27.0       desr   +0.12   +1.13   -16.952  
   28.0       desr   +0.12   +1.13   -16.880  
   29.0       desr   +0.12   +1.13   -16.815  
   30.0       desr   +0.12   +1.13   -16.750  
   31.0       desr   +0.12   +1.13   -16.691  
   32.0       desr   +0.12   +1.13   -16.636  
   33.0       desr   +0.12   +1.13   -16.593  
   34.0       desr   +0.12   +1.13   -16.556  
   35.0       desr   +0.12   +1.13   -16.526  
   36.0       desr   +0.12   +1.13   -16.494  
   37.0       desr   +0.12   +1.13   -16.462  
   38.0       desr   +0.12   +1.13   -16.424  
   39.0       desr   +0.12   +1.13   -16.385  
   40.0       desr   +0.12   +1.13   -16.347  
   41.0       desr   +0.12   +1.13   -16.315  
   42.0       desr   +0.12   +1.13   -16.285  
   43.0       desr   +0.12   +1.13   -16.261  
   44.0       desr   +0.12   +1.13   -16.236  
   45.0       desr   +0.12   +1.13   -16.215  
   46.0       desr   +0.12   +1.13   -16.198  
   47.0       desr   +0.12   +1.13   -16.185  
   48.0       desr   +0.12   +1.13   -16.171  
   49.0       desr   +0.12   +1.13   -16.156  
   50.0       desr   +0.12   +1.13   -16.140  
   51.0       desr   +0.12   +1.13   -16.122  
   52.0       desr   +0.12   +1.13   -16.102  
   53.0       desr   +0.12   +1.13   -16.081  
   54.0       desr   +0.12   +1.13   -16.059  
   55.0       desr   +0.12   +1.13   -16.038  
   56.0       desr   +0.12   +1.13   -16.017  
   57.0       desr   +0.12   +1.13   -15.998  
   58.0       desr   +0.12   +1.13   -15.980  
   59.0       desr   +0.12   +1.13   -15.964  
   60.0       desr   +0.12   +1.13   -15.949  
   61.0       desr   +0.12   +1.13   -15.935  
   62.0       desr   +0.12   +1.13   -15.920  
   63.0       desr   +0.12   +1.13   -15.906  
   64.0       desr   +0.12   +1.13   -15.891  
   65.0       desr   +0.12   +1.13   -15.877  
   66.0       desr   +0.12   +1.13   -15.863  
   67.0       desr   +0.12   +1.13   -15.852  
   68.0       desr   +0.12   +1.13   -15.842  
   69.0       desr   +0.12   +1.13   -15.835  
   70.0       desr   +0.12   +1.13   -15.829  
   71.0       desr   +0.12   +1.13   -15.824  
   72.0       desr   +0.12   +1.13   -15.817  
   73.0       desr   +0.12   +1.13   -15.808  
   74.0       desr   +0.12   +1.13   -15.797  
   75.0       desr   +0.12   +1.13   -15.783  
   76.0       desr   +0.12   +1.13   -15.768  
   77.0       desr   +0.12   +1.13   -15.751  
   78.0       desr   +0.12   +1.13   -15.733  
   79.0       desr   +0.12   +1.13   -15.716  
   80.0       desr   +0.12   +1.13   -15.699  
  -15.0       desr   +0.14   +1.14   -16.966  
  -14.0       desr   +0.14   +1.14   -17.306  
  -13.0       desr   +0.14   +1.14   -17.628  
  -12.0       desr   +0.14   +1.14   -17.919  
  -11.0       desr   +0.14   +1.14   -18.152  
  -10.0       desr   +0.14   +1.14   -18.371  
   -9.0       desr   +0.14   +1.14   -18.588  
   -8.0       desr   +0.14   +1.14   -18.802  
   -7.0       desr   +0.14   +1.14   -18.959  
   -6.0       desr   +0.14   +1.14   -19.099  
   -5.0       desr   +0.14   +1.14   -19.207  
   -4.0       desr   +0.14   +1.14   -19.301  
   -3.0       desr   +0.14   +1.14   -19.364  
   -2.0       desr   +0.14   +1.14   -19.411  
   -1.0       desr   +0.14   +1.14   -19.434  
    0.0       desr   +0.14   +1.14   -19.447  
    1.0       desr   +0.14   +1.14   -19.437  
    2.0       desr   +0.14   +1.14   -19.411  
    3.0       desr   +0.14   +1.14   -19.364  
    4.0       desr   +0.14   +1.14   -19.312  
    5.0       desr   +0.14   +1.14   -19.249  
    6.0       desr   +0.14   +1.14   -19.181  
    7.0       desr   +0.14   +1.14   -19.103  
    8.0       desr   +0.14   +1.14   -19.019  
    9.0       desr   +0.14   +1.14   -18.919  
   10.0       desr   +0.14   +1.14   -18.808  
   11.0       desr   +0.14   +1.14   -18.698  
   12.0       desr   +0.14   +1.14   -18.601  
   13.0       desr   +0.14   +1.14   -18.512  
   14.0       desr   +0.14   +1.14   -18.416  
   15.0       desr   +0.14   +1.14   -18.303  
   16.0       desr   +0.14   +1.14   -18.179  
   17.0       desr   +0.14   +1.14   -18.043  
   18.0       desr   +0.14   +1.14   -17.901  
   19.0       desr   +0.14   +1.14   -17.763  
   20.0       desr   +0.14   +1.14   -17.631  
   21.0       desr   +0.14   +1.14   -17.515  
   22.0       desr   +0.14   +1.14   -17.408  
   23.0       desr   +0.14   +1.14   -17.303  
   24.0       desr   +0.14   +1.14   -17.195  
   25.0       desr   +0.14   +1.14   -17.091  
   26.0       desr   +0.14   +1.14   -16.995  
   27.0       desr   +0.14   +1.14   -16.916  
   28.0       desr   +0.14   +1.14   -16.844  
   29.0       desr   +0.14   +1.14   -16.779  
   30.0       desr   +0.14   +1.14   -16.715  
   31.0       desr   +0.14   +1.14   -16.656  
   32.0       desr   +0.14   +1.14   -16.602  
   33.0       desr   +0.14   +1.14   -16.559  
   34.0       desr   +0.14   +1.14   -16.523  
   35.0       desr   +0.14   +1.14   -16.492  
   36.0       desr   +0.14   +1.14   -16.462  
   37.0       desr   +0.14   +1.14   -16.429  
   38.0       desr   +0.14   +1.14   -16.393  
   39.0       desr   +0.14   +1.14   -16.353  
   40.0       desr   +0.14   +1.14   -16.316  
   41.0       desr   +0.14   +1.14   -16.284  
   42.0       desr   +0.14   +1.14   -16.255  
   43.0       desr   +0.14   +1.14   -16.231  
   44.0       desr   +0.14   +1.14   -16.205  
   45.0       desr   +0.14   +1.14   -16.185  
   46.0       desr   +0.14   +1.14   -16.168  
   47.0       desr   +0.14   +1.14   -16.155  
   48.0       desr   +0.14   +1.14   -16.141  
   49.0       desr   +0.14   +1.14   -16.126  
   50.0       desr   +0.14   +1.14   -16.109  
   51.0       desr   +0.14   +1.14   -16.090  
   52.0       desr   +0.14   +1.14   -16.070  
   53.0       desr   +0.14   +1.14   -16.050  
   54.0       desr   +0.14   +1.14   -16.028  
   55.0       desr   +0.14   +1.14   -16.006  
   56.0       desr   +0.14   +1.14   -15.986  
   57.0       desr   +0.14   +1.14   -15.967  
   58.0       desr   +0.14   +1.14   -15.950  
   59.0       desr   +0.14   +1.14   -15.934  
   60.0       desr   +0.14   +1.14   -15.920  
   61.0       desr   +0.14   +1.14   -15.905  
   62.0       desr   +0.14   +1.14   -15.891  
   63.0       desr   +0.14   +1.14   -15.877  
   64.0       desr   +0.14   +1.14   -15.862  
   65.0       desr   +0.14   +1.14   -15.847  
   66.0       desr   +0.14   +1.14   -15.834  
   67.0       desr   +0.14   +1.14   -15.822  
   68.0       desr   +0.14   +1.14   -15.813  
   69.0       desr   +0.14   +1.14   -15.806  
   70.0       desr   +0.14   +1.14   -15.800  
   71.0       desr   +0.14   +1.14   -15.795  
   72.0       desr   +0.14   +1.14   -15.788  
   73.0       desr   +0.14   +1.14   -15.779  
   74.0       desr   +0.14   +1.14   -15.768  
   75.0       desr   +0.14   +1.14   -15.754  
   76.0       desr   +0.14   +1.14   -15.738  
   77.0       desr   +0.14   +1.14   -15.721  
   78.0       desr   +0.14   +1.14   -15.704  
   79.0       desr   +0.14   +1.14   -15.686  
   80.0       desr   +0.14   +1.14   -15.669  
  -15.0       desr   +0.16   +1.15   -16.938  
  -14.0       desr   +0.16   +1.15   -17.278  
  -13.0       desr   +0.16   +1.15   -17.599  
  -12.0       desr   +0.16   +1.15   -17.891  
  -11.0       desr   +0.16   +1.15   -18.124  
  -10.0       desr   +0.16   +1.15   -18.345  
   -9.0       desr   +0.16   +1.15   -18.563  
   -8.0       desr   +0.16   +1.15   -18.778  
   -7.0       desr   +0.16   +1.15   -18.935  
   -6.0       desr   +0.16   +1.15   -19.075  
   -5.0       desr   +0.16   +1.15   -19.184  
   -4.0       desr   +0.16   +1.15   -19.278  
   -3.0       desr   +0.16   +1.15   -19.343  
   -2.0       desr   +0.16   +1.15   -19.390  
   -1.0       desr   +0.16   +1.15   -19.413  
    0.0       desr   +0.16   +1.15   -19.426  
    1.0       desr   +0.16   +1.15   -19.416  
    2.0       desr   +0.16   +1.15   -19.390  
    3.0       desr   +0.16   +1.15   -19.343  
    4.0       desr   +0.16   +1.15   -19.289  
    5.0       desr   +0.16   +1.15   -19.226  
    6.0       desr   +0.16   +1.15   -19.157  
    7.0       desr   +0.16   +1.15   -19.078  
    8.0       desr   +0.16   +1.15   -18.993  
    9.0       desr   +0.16   +1.15   -18.892  
   10.0       desr   +0.16   +1.15   -18.779  
   11.0       desr   +0.16   +1.15   -18.669  
   12.0       desr   +0.16   +1.15   -18.572  
   13.0       desr   +0.16   +1.15   -18.482  
   14.0       desr   +0.16   +1.15   -18.386  
   15.0       desr   +0.16   +1.15   -18.272  
   16.0       desr   +0.16   +1.15   -18.147  
   17.0       desr   +0.16   +1.15   -18.010  
   18.0       desr   +0.16   +1.15   -17.868  
   19.0       desr   +0.16   +1.15   -17.729  
   20.0       desr   +0.16   +1.15   -17.597  
   21.0       desr   +0.16   +1.15   -17.480  
   22.0       desr   +0.16   +1.15   -17.372  
   23.0       desr   +0.16   +1.15   -17.268  
   24.0       desr   +0.16   +1.15   -17.160  
   25.0       desr   +0.16   +1.15   -17.055  
   26.0       desr   +0.16   +1.15   -16.960  
   27.0       desr   +0.16   +1.15   -16.880  
   28.0       desr   +0.16   +1.15   -16.808  
   29.0       desr   +0.16   +1.15   -16.743  
   30.0       desr   +0.16   +1.15   -16.680  
   31.0       desr   +0.16   +1.15   -16.621  
   32.0       desr   +0.16   +1.15   -16.567  
   33.0       desr   +0.16   +1.15   -16.525  
   34.0       desr   +0.16   +1.15   -16.489  
   35.0       desr   +0.16   +1.15   -16.459  
   36.0       desr   +0.16   +1.15   -16.429  
   37.0       desr   +0.16   +1.15   -16.397  
   38.0       desr   +0.16   +1.15   -16.361  
   39.0       desr   +0.16   +1.15   -16.322  
   40.0       desr   +0.16   +1.15   -16.285  
   41.0       desr   +0.16   +1.15   -16.253  
   42.0       desr   +0.16   +1.15   -16.224  
   43.0       desr   +0.16   +1.15   -16.200  
   44.0       desr   +0.16   +1.15   -16.175  
   45.0       desr   +0.16   +1.15   -16.155  
   46.0       desr   +0.16   +1.15   -16.138  
   47.0       desr   +0.16   +1.15   -16.125  
   48.0       desr   +0.16   +1.15   -16.111  
   49.0       desr   +0.16   +1.15   -16.095  
   50.0       desr   +0.16   +1.15   -16.078  
   51.0       desr   +0.16   +1.15   -16.060  
   52.0       desr   +0.16   +1.15   -16.039  
   53.0       desr   +0.16   +1.15   -16.018  
   54.0       desr   +0.16   +1.15   -15.997  
   55.0       desr   +0.16   +1.15   -15.975  
   56.0       desr   +0.16   +1.15   -15.955  
   57.0       desr   +0.16   +1.15   -15.937  
   58.0       desr   +0.16   +1.15   -15.920  
   59.0       desr   +0.16   +1.15   -15.905  
   60.0       desr   +0.16   +1.15   -15.890  
   61.0       desr   +0.16   +1.15   -15.876  
   62.0       desr   +0.16   +1.15   -15.862  
   63.0       desr   +0.16   +1.15   -15.847  
   64.0       desr   +0.16   +1.15   -15.833  
   65.0       desr   +0.16   +1.15   -15.818  
   66.0       desr   +0.16   +1.15   -15.805  
   67.0       desr   +0.16   +1.15   -15.793  
   68.0       desr   +0.16   +1.15   -15.784  
   69.0       desr   +0.16   +1.15   -15.777  
   70.0       desr   +0.16   +1.15   -15.771  
   71.0       desr   +0.16   +1.15   -15.765  
   72.0       desr   +0.16   +1.15   -15.758  
   73.0       desr   +0.16   +1.15   -15.750  
   74.0       desr   +0.16   +1.15   -15.738  
   75.0       desr   +0.16   +1.15   -15.724  
   76.0       desr   +0.16   +1.15   -15.709  
   77.0       desr   +0.16   +1.15   -15.692  
   78.0       desr   +0.16   +1.15   -15.674  
   79.0       desr   +0.16   +1.15   -15.656  
   80.0       desr   +0.16   +1.15   -15.639  
  -15.0       desr   +0.18   +1.17   -16.909  
  -14.0       desr   +0.18   +1.17   -17.248  
  -13.0       desr   +0.18   +1.17   -17.569  
  -12.0       desr   +0.18   +1.17   -17.862  
  -11.0       desr   +0.18   +1.17   -18.097  
  -10.0       desr   +0.18   +1.17   -18.319  
   -9.0       desr   +0.18   +1.17   -18.537  
   -8.0       desr   +0.18   +1.17   -18.753  
   -7.0       desr   +0.18   +1.17   -18.910  
   -6.0       desr   +0.18   +1.17   -19.051  
   -5.0       desr   +0.18   +1.17   -19.161  
   -4.0       desr   +0.18   +1.17   -19.255  
   -3.0       desr   +0.18   +1.17   -19.321  
   -2.0       desr   +0.18   +1.17   -19.369  
   -1.0       desr   +0.18   +1.17   -19.392  
    0.0       desr   +0.18   +1.17   -19.406  
    1.0       desr   +0.18   +1.17   -19.396  
    2.0       desr   +0.18   +1.17   -19.369  
    3.0       desr   +0.18   +1.17   -19.321  
    4.0       desr   +0.18   +1.17   -19.267  
    5.0       desr   +0.18   +1.17   -19.203  
    6.0       desr   +0.18   +1.17   -19.133  
    7.0       desr   +0.18   +1.17   -19.052  
    8.0       desr   +0.18   +1.17   -18.966  
    9.0       desr   +0.18   +1.17   -18.864  
   10.0       desr   +0.18   +1.17   -18.751  
   11.0       desr   +0.18   +1.17   -18.639  
   12.0       desr   +0.18   +1.17   -18.542  
   13.0       desr   +0.18   +1.17   -18.451  
   14.0       desr   +0.18   +1.17   -18.355  
   15.0       desr   +0.18   +1.17   -18.240  
   16.0       desr   +0.18   +1.17   -18.115  
   17.0       desr   +0.18   +1.17   -17.977  
   18.0       desr   +0.18   +1.17   -17.834  
   19.0       desr   +0.18   +1.17   -17.694  
   20.0       desr   +0.18   +1.17   -17.562  
   21.0       desr   +0.18   +1.17   -17.445  
   22.0       desr   +0.18   +1.17   -17.337  
   23.0       desr   +0.18   +1.17   -17.232  
   24.0       desr   +0.18   +1.17   -17.124  
   25.0       desr   +0.18   +1.17   -17.019  
   26.0       desr   +0.18   +1.17   -16.924  
   27.0       desr   +0.18   +1.17   -16.845  
   28.0       desr   +0.18   +1.17   -16.773  
   29.0       desr   +0.18   +1.17   -16.708  
   30.0       desr   +0.18   +1.17   -16.645  
   31.0       desr   +0.18   +1.17   -16.586  
   32.0       desr   +0.18   +1.17   -16.533  
   33.0       desr   +0.18   +1.17   -16.491  
   34.0       desr   +0.18   +1.17   -16.456  
   35.0       desr   +0.18   +1.17   -16.426  
   36.0       desr   +0.18   +1.17   -16.397  
   37.0       desr   +0.18   +1.17   -16.365  
   38.0       desr   +0.18   +1.17   -16.329  
   39.0       desr   +0.18   +1.17   -16.291  
   40.0       desr   +0.18   +1.17   -16.254  
   41.0       desr   +0.18   +1.17   -16.223  
   42.0       desr   +0.18   +1.17   -16.194  
   43.0       desr   +0.18   +1.17   -16.170  
   44.0       desr   +0.18   +1.17   -16.145  
   45.0       desr   +0.18   +1.17   -16.125  
   46.0       desr   +0.18   +1.17   -16.108  
   47.0       desr   +0.18   +1.17   -16.095  
   48.0       desr   +0.18   +1.17   -16.081  
   49.0       desr   +0.18   +1.17   -16.065  
   50.0       desr   +0.18   +1.17   -16.048  
   51.0       desr   +0.18   +1.17   -16.029  
   52.0       desr   +0.18   +1.17   -16.008  
   53.0       desr   +0.18   +1.17   -15.987  
   54.0       desr   +0.18   +1.17   -15.966  
   55.0       desr   +0.18   +1.17   -15.944  
